date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:40:47	140427/140427	---M--	200	added ('OK')	image/jpeg	etag:%225d78dfe3-2248b%22	https://prium.github.io/Boots4/assets/img/gallery/9.jpg	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/img/gallery/9.jpg	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:47	38218/38218	---M--	200	added ('OK')	image/jpeg	etag:%225d78dfe3-954a%22	https://prium.github.io/Boots4/assets/img/sidebars/gallery.jpg	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/img/sidebars/gallery.jpg	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:47	96501/96501	---M--	200	added ('OK')	image/jpeg	etag:%225d78dfe3-178f5%22	https://prium.github.io/Boots4/assets/img/sidebars/faq.jpg	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/img/sidebars/faq.jpg	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:47	31759/31759	---M--	200	added ('OK')	image/jpeg	etag:%225d78dfe3-7c0f%22	https://prium.github.io/Boots4/assets/img/sidebars/contact.jpg	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/img/sidebars/contact.jpg	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:48	118621/118621	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-1cf5d%22	https://prium.github.io/Boots4/assets/js/jquery.min.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/js/jquery.min.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:48	29391/29391	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-72cf%22	https://prium.github.io/Boots4/assets/js/popper.min.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/js/popper.min.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:48	485581/485581	---M--	200	added ('OK')	image/jpeg	etag:%225d78dfe3-768cd%22	https://prium.github.io/Boots4/assets/img/gallery/9-f.jpg	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/img/gallery/9-f.jpg	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:48	83878/83878	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-147a6%22	https://prium.github.io/Boots4/assets/js/bootstrap.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/js/bootstrap.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:49	21721/21721	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-54d9%22	https://prium.github.io/Boots4/assets/lib/prismjs/prism.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/prismjs/prism.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:49	963842/963842	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-eb502%22	https://prium.github.io/Boots4/assets/js/plugins.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/js/plugins.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:50	1373/1373	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-55d%22	https://prium.github.io/Boots4/assets/lib/loaders.css/loaders.css.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/loaders.css/loaders.css.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:50	10432/10432	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-28c0%22	https://prium.github.io/Boots4/assets/js/stickyfill.min.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/js/stickyfill.min.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:50	19413/19413	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-4bd5%22	https://prium.github.io/Boots4/assets/lib/remodal/remodal.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/remodal/remodal.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:50	3001/3001	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-bb9%22	https://prium.github.io/Boots4/assets/lib/jtap/jquery.tap.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/jtap/jquery.tap.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:51	729/729	---MC-	200	added ('OK')	text/javascript	date:Sun,%2010%20Nov%202019%2010:40:51%20GMT	https://www.google.com/recaptcha/api.js	C:/Users/anto/Desktop/test/www.google.com/recaptcha/api.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:51	222/222	---M-Z	200	added ('OK')	text/javascript	etag:W/%22a6-G8q6owJMQtqw2+FJAsGwQ0ZV1A8%22	https://cdn.polyfill.io/v2/polyfill.min.js?features=es6,Array.prototype.includes,CustomEvent,Object.entries,Object.values,URL	C:/Users/anto/Desktop/test/cdn.polyfill.io/v2/polyfill.min85ed.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:52	89992/89992	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-15f88%22	https://prium.github.io/Boots4/assets/lib/owl.carousel/owl.carousel.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/owl.carousel/owl.carousel.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:52	35445/35445	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-8a75%22	https://prium.github.io/Boots4/assets/lib/isotope-layout/isotope.pkgd.min.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/isotope-layout/isotope.pkgd.min.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:52	13625/13625	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-3539%22	https://prium.github.io/Boots4/assets/lib/isotope-packery/packery-mode.pkgd.min.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/isotope-packery/packery-mode.pkgd.min.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:52	18410/18410	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-47ea%22	https://prium.github.io/Boots4/assets/lib/lightbox2/js/lightbox.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/lightbox2/js/lightbox.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:53	7120/7120	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-1bd0%22	https://prium.github.io/Boots4/assets/lib/semantic-ui-accordion/accordion.min.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/semantic-ui-accordion/accordion.min.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:53	13010/13010	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-32d2%22	https://prium.github.io/Boots4/assets/lib/semantic-ui-transition/transition.min.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/semantic-ui-transition/transition.min.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:53	32007/32007	---M-Z	200	added ('OK')	application/javascript	etag:W/%225d78dfe3-7d07%22	https://prium.github.io/Boots4/assets/js/theme.js	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/js/theme.js	(from https://prium.github.io/Boots4/nav-six-item-three-column.html)
11:40:53	9339/9339	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%225c3e4500-247b%22	https://prium.github.io/Boots4/assets/lib/owl.carousel/owl.video.play.png	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/owl.carousel/owl.video.play.png	(from https://prium.github.io/Boots4/assets/lib/owl.carousel/owl.carousel.css)
11:40:54	8476/8476	---M--	200	added ('OK')	image/gif	etag:%225d78dfe3-211c%22	https://prium.github.io/Boots4/assets/lib/lightbox2/images/loading.gif	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/lightbox2/images/loading.gif	(from https://prium.github.io/Boots4/assets/lib/lightbox2/css/lightbox.css)
11:40:54	1360/1360	---M--	200	added ('OK')	image/png	etag:%225d78dfe3-550%22	https://prium.github.io/Boots4/assets/lib/lightbox2/images/prev.png	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/lightbox2/images/prev.png	(from https://prium.github.io/Boots4/assets/lib/lightbox2/css/lightbox.css)
11:40:54	1350/1350	---M--	200	added ('OK')	image/png	etag:%225d78dfe3-546%22	https://prium.github.io/Boots4/assets/lib/lightbox2/images/next.png	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/lightbox2/images/next.png	(from https://prium.github.io/Boots4/assets/lib/lightbox2/css/lightbox.css)
11:40:55	280/280	---M--	200	added ('OK')	image/png	etag:%225d78dfe3-118%22	https://prium.github.io/Boots4/assets/lib/lightbox2/images/close.png	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/lib/lightbox2/images/close.png	(from https://prium.github.io/Boots4/assets/lib/lightbox2/css/lightbox.css)
11:40:55	52991/52991	---M--	200	added ('OK')	image/jpeg	etag:%225d78dfe3-ceff%22	https://prium.github.io/Boots4/assets/img/showcase-bg.jpg	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/img/showcase-bg.jpg	(from https://prium.github.io/Boots4/assets/css/theme.css)
11:40:55	32103/32103	---M--	200	added ('OK')	image/jpeg	etag:%225d78dfe3-7d67%22	https://prium.github.io/Boots4/assets/img/divider.jpg	C:/Users/anto/Desktop/test/prium.github.io/Boots4/assets/img/divider.jpg	(from https://prium.github.io/Boots4/assets/css/theme.css)
